68 32 6138
.0
.1
.2
.3
.4
.5
.6
.7
.8
.9
.10
.11
.12
+0
+1
+2
+3
+4
+5
+6
+7
+8
+9
+10
+11
+12
+13
+14
+15
+16
+17
+18
l1
l2
l3
l4
l5
l6
l7
l8
l9
l10
l11
l12
l13
l14
l15
l16
l17
l18
e0
e1
e2
e3
e4
e5
e6
e7
e8
e9
e10
e11
e12
e13
e14
e15
e16
e17
32 50 0:0 2:1 13:0 14:2
39 56 2:17 6:9 30:2 22:6
39 57 3:9 4:17 22:3 30:4
39 57 3:17 4:9 30:3 22:4
39 58 3:9 7:17 22:3 30:7
39 58 3:17 7:9 30:3 22:7
39 59 3:9 8:17 22:3 30:8
39 59 3:17 8:9 30:3 22:8
39 60 4:9 8:17 22:4 30:8
39 60 4:17 8:9 30:4 22:8
39 61 5:9 6:17 22:5 30:6
39 61 5:17 6:9 30:5 22:6
39 62 7:9 8:17 22:7 30:8
39 62 7:17 8:9 30:7 22:8
39 63 7:9 9:17 22:7 30:9
39 63 7:17 9:9 30:7 22:9
39 64 9:9 10:17 22:9 30:10
39 64 9:17 10:9 30:9 22:10
39 65 10:9 11:17 22:10 30:11
39 65 10:17 11:9 30:10 22:11
39 66 10:9 12:17 22:10 30:12
39 66 10:17 12:9 30:10 22:12
39 67 11:9 12:17 22:11 30:12
39 67 11:17 12:9 30:11 22:12
39 50 0:10 2:18 23:0 31:2
39 50 0:18 2:10 31:0 23:2
39 51 1:10 2:18 23:1 31:2
39 51 1:18 2:10 31:1 23:2
39 52 1:10 3:18 23:1 31:3
39 52 1:18 3:10 31:1 23:3
39 53 1:10 4:18 23:1 31:4
39 53 1:18 4:10 31:1 23:4
39 54 1:10 5:18 23:1 31:5
39 54 1:18 5:10 31:1 23:5
39 55 2:10 5:18 23:2 31:5
39 55 2:18 5:10 31:2 23:5
39 56 2:10 6:18 23:2 31:6
39 56 2:18 6:10 31:2 23:6
39 57 3:10 4:18 23:3 31:4
39 57 3:18 4:10 31:3 23:4
39 58 3:10 7:18 23:3 31:7
39 58 3:18 7:10 31:3 23:7
39 59 3:10 8:18 23:3 31:8
39 59 3:18 8:10 31:3 23:8
39 60 4:10 8:18 23:4 31:8
39 60 4:18 8:10 31:4 23:8
39 61 5:10 6:18 23:5 31:6
39 61 5:18 6:10 31:5 23:6
39 62 7:10 8:18 23:7 31:8
39 62 7:18 8:10 31:7 23:8
39 63 7:10 9:18 23:7 31:9
39 63 7:18 9:10 31:7 23:9
39 64 9:10 10:18 23:9 31:10
39 64 9:18 10:10 31:9 23:10
39 65 10:10 11:18 23:10 31:11
39 65 10:18 11:10 31:10 23:11
39 66 10:10 12:18 23:10 31:12
39 66 10:18 12:10 31:10 23:12
39 67 11:10 12:18 23:11 31:12
39 67 11:18 12:10 31:11 23:12
40 50 0:0 2:9 13:0 22:2
40 50 0:9 2:0 22:0 13:2
40 51 1:0 2:9 13:1 22:2
40 51 1:9 2:0 22:1 13:2
40 52 1:0 3:9 13:1 22:3
40 52 1:9 3:0 22:1 13:3
40 53 1:0 4:9 13:1 22:4
40 53 1:9 4:0 22:1 13:4
40 54 1:0 5:9 13:1 22:5
40 54 1:9 5:0 22:1 13:5
40 55 2:0 5:9 13:2 22:5
40 55 2:9 5:0 22:2 13:5
40 56 2:0 6:9 13:2 22:6
40 56 2:9 6:0 22:2 13:6
40 57 3:0 4:9 13:3 22:4
40 57 3:9 4:0 22:3 13:4
40 58 3:0 7:9 13:3 22:7
40 58 3:9 7:0 22:3 13:7
40 59 3:0 8:9 13:3 22:8
40 59 3:9 8:0 22:3 13:8
40 60 4:0 8:9 13:4 22:8
40 60 4:9 8:0 22:4 13:8
40 61 5:0 6:9 13:5 22:6
40 61 5:9 6:0 22:5 13:6
40 62 7:0 8:9 13:7 22:8
40 62 7:9 8:0 22:7 13:8
40 63 7:0 9:9 13:7 22:9
40 63 7:9 9:0 22:7 13:9
40 64 9:0 10:9 13:9 22:10
40 64 9:9 10:0 22:9 13:10
40 65 10:0 11:9 13:10 22:11
40 65 10:9 11:0 22:10 13:11
40 66 10:0 12:9 13:10 22:12
40 66 10:9 12:0 22:10 13:12
40 67 11:0 12:9 13:11 22:12
40 67 11:9 12:0 22:11 13:12
40 50 0:1 2:10 14:0 23:2
40 50 0:10 2:1 23:0 14:2
40 51 1:1 2:10 14:1 23:2
40 51 1:10 2:1 23:1 14:2
40 52 1:1 3:10 14:1 23:3
40 52 1:10 3:1 23:1 14:3
40 53 1:1 4:10 14:1 23:4
40 53 1:10 4:1 23:1 14:4
40 54 1:1 5:10 14:1 23:5
40 54 1:10 5:1 23:1 14:5
40 55 2:1 5:10 14:2 23:5
40 55 2:10 5:1 23:2 14:5
40 56 2:1 6:10 14:2 23:6
40 56 2:10 6:1 23:2 14:6
40 57 3:1 4:10 14:3 23:4
40 57 3:10 4:1 23:3 14:4
40 58 3:1 7:10 14:3 23:7
40 58 3:10 7:1 23:3 14:7
40 59 3:1 8:10 14:3 23:8
40 59 3:10 8:1 23:3 14:8
40 60 4:1 8:10 14:4 23:8
40 60 4:10 8:1 23:4 14:8
40 61 5:1 6:10 14:5 23:6
40 61 5:10 6:1 23:5 14:6
40 62 7:1 8:10 14:7 23:8
40 62 7:10 8:1 23:7 14:8
40 63 7:1 9:10 14:7 23:9
40 63 7:10 9:1 23:7 14:9
40 64 9:1 10:10 14:9 23:10
40 64 9:10 10:1 23:9 14:10
40 65 10:1 11:10 14:10 23:11
40 65 10:10 11:1 23:10 14:11
40 66 10:1 12:10 14:10 23:12
40 66 10:10 12:1 23:10 14:12
40 67 11:1 12:10 14:11 23:12
40 67 11:10 12:1 23:11 14:12
40 50 0:2 2:11 15:0 24:2
40 50 0:11 2:2 24:0 15:2
40 51 1:2 2:11 15:1 24:2
40 51 1:11 2:2 24:1 15:2
40 52 1:2 3:11 15:1 24:3
40 52 1:11 3:2 24:1 15:3
40 53 1:2 4:11 15:1 24:4
40 53 1:11 4:2 24:1 15:4
40 54 1:2 5:11 15:1 24:5
40 54 1:11 5:2 24:1 15:5
40 55 2:2 5:11 15:2 24:5
40 55 2:11 5:2 24:2 15:5
40 56 2:2 6:11 15:2 24:6
40 56 2:11 6:2 24:2 15:6
40 57 3:2 4:11 15:3 24:4
40 57 3:11 4:2 24:3 15:4
40 58 3:2 7:11 15:3 24:7
40 58 3:11 7:2 24:3 15:7
40 59 3:2 8:11 15:3 24:8
40 59 3:11 8:2 24:3 15:8
40 60 4:2 8:11 15:4 24:8
40 60 4:11 8:2 24:4 15:8
40 61 5:2 6:11 15:5 24:6
40 61 5:11 6:2 24:5 15:6
40 62 7:2 8:11 15:7 24:8
40 62 7:11 8:2 24:7 15:8
40 63 7:2 9:11 15:7 24:9
40 63 7:11 9:2 24:7 15:9
40 64 9:2 10:11 15:9 24:10
40 64 9:11 10:2 24:9 15:10
40 65 10:2 11:11 15:10 24:11
40 65 10:11 11:2 24:10 15:11
40 66 10:2 12:11 15:10 24:12
40 66 10:11 12:2 24:10 15:12
40 67 11:2 12:11 15:11 24:12
40 67 11:11 12:2 24:11 15:12
40 50 0:3 2:12 16:0 25:2
40 50 0:12 2:3 25:0 16:2
40 51 1:3 2:12 16:1 25:2
40 51 1:12 2:3 25:1 16:2
40 52 1:3 3:12 16:1 25:3
40 52 1:12 3:3 25:1 16:3
40 53 1:3 4:12 16:1 25:4
40 53 1:12 4:3 25:1 16:4
40 54 1:3 5:12 16:1 25:5
40 54 1:12 5:3 25:1 16:5
40 55 2:3 5:12 16:2 25:5
40 55 2:12 5:3 25:2 16:5
40 56 2:3 6:12 16:2 25:6
40 56 2:12 6:3 25:2 16:6
40 57 3:3 4:12 16:3 25:4
40 57 3:12 4:3 25:3 16:4
40 58 3:3 7:12 16:3 25:7
40 58 3:12 7:3 25:3 16:7
40 59 3:3 8:12 16:3 25:8
40 59 3:12 8:3 25:3 16:8
40 60 4:3 8:12 16:4 25:8
40 60 4:12 8:3 25:4 16:8
40 61 5:3 6:12 16:5 25:6
40 61 5:12 6:3 25:5 16:6
40 62 7:3 8:12 16:7 25:8
40 62 7:12 8:3 25:7 16:8
40 63 7:3 9:12 16:7 25:9
40 63 7:12 9:3 25:7 16:9
40 64 9:3 10:12 16:9 25:10
40 64 9:12 10:3 25:9 16:10
40 65 10:3 11:12 16:10 25:11
40 65 10:12 11:3 25:10 16:11
40 66 10:3 12:12 16:10 25:12
40 66 10:12 12:3 25:10 16:12
40 67 11:3 12:12 16:11 25:12
40 67 11:12 12:3 25:11 16:12
40 50 0:4 2:13 17:0 26:2
40 50 0:13 2:4 26:0 17:2
40 51 1:4 2:13 17:1 26:2
40 51 1:13 2:4 26:1 17:2
40 52 1:4 3:13 17:1 26:3
40 52 1:13 3:4 26:1 17:3
40 53 1:4 4:13 17:1 26:4
40 53 1:13 4:4 26:1 17:4
40 54 1:4 5:13 17:1 26:5
40 54 1:13 5:4 26:1 17:5
40 55 2:4 5:13 17:2 26:5
40 55 2:13 5:4 26:2 17:5
40 56 2:4 6:13 17:2 26:6
40 56 2:13 6:4 26:2 17:6
40 57 3:4 4:13 17:3 26:4
40 57 3:13 4:4 26:3 17:4
40 58 3:4 7:13 17:3 26:7
40 58 3:13 7:4 26:3 17:7
40 59 3:4 8:13 17:3 26:8
40 59 3:13 8:4 26:3 17:8
40 60 4:4 8:13 17:4 26:8
40 60 4:13 8:4 26:4 17:8
40 61 5:4 6:13 17:5 26:6
40 61 5:13 6:4 26:5 17:6
40 62 7:4 8:13 17:7 26:8
40 62 7:13 8:4 26:7 17:8
40 63 7:4 9:13 17:7 26:9
40 63 7:13 9:4 26:7 17:9
40 64 9:4 10:13 17:9 26:10
40 64 9:13 10:4 26:9 17:10
40 65 10:4 11:13 17:10 26:11
40 65 10:13 11:4 26:10 17:11
40 66 10:4 12:13 17:10 26:12
40 66 10:13 12:4 26:10 17:12
40 67 11:4 12:13 17:11 26:12
40 67 11:13 12:4 26:11 17:12
40 50 0:5 2:14 18:0 27:2
40 50 0:14 2:5 27:0 18:2
40 51 1:5 2:14 18:1 27:2
40 51 1:14 2:5 27:1 18:2
40 52 1:5 3:14 18:1 27:3
40 52 1:14 3:5 27:1 18:3
40 53 1:5 4:14 18:1 27:4
40 53 1:14 4:5 27:1 18:4
40 54 1:5 5:14 18:1 27:5
40 54 1:14 5:5 27:1 18:5
40 55 2:5 5:14 18:2 27:5
40 55 2:14 5:5 27:2 18:5
40 56 2:5 6:14 18:2 27:6
40 56 2:14 6:5 27:2 18:6
40 57 3:5 4:14 18:3 27:4
40 57 3:14 4:5 27:3 18:4
40 58 3:5 7:14 18:3 27:7
40 58 3:14 7:5 27:3 18:7
40 59 3:5 8:14 18:3 27:8
40 59 3:14 8:5 27:3 18:8
40 60 4:5 8:14 18:4 27:8
40 60 4:14 8:5 27:4 18:8
40 61 5:5 6:14 18:5 27:6
40 61 5:14 6:5 27:5 18:6
40 62 7:5 8:14 18:7 27:8
40 62 7:14 8:5 27:7 18:8
40 63 7:5 9:14 18:7 27:9
40 63 7:14 9:5 27:7 18:9
40 64 9:5 10:14 18:9 27:10
40 64 9:14 10:5 27:9 18:10
40 65 10:5 11:14 18:10 27:11
40 65 10:14 11:5 27:10 18:11
40 66 10:5 12:14 18:10 27:12
40 66 10:14 12:5 27:10 18:12
40 67 11:5 12:14 18:11 27:12
40 67 11:14 12:5 27:11 18:12
40 50 0:6 2:15 19:0 28:2
40 50 0:15 2:6 28:0 19:2
40 51 1:6 2:15 19:1 28:2
40 51 1:15 2:6 28:1 19:2
40 52 1:6 3:15 19:1 28:3
40 52 1:15 3:6 28:1 19:3
40 53 1:6 4:15 19:1 28:4
40 53 1:15 4:6 28:1 19:4
40 54 1:6 5:15 19:1 28:5
40 54 1:15 5:6 28:1 19:5
40 55 2:6 5:15 19:2 28:5
40 55 2:15 5:6 28:2 19:5
40 56 2:6 6:15 19:2 28:6
40 56 2:15 6:6 28:2 19:6
40 57 3:6 4:15 19:3 28:4
40 57 3:15 4:6 28:3 19:4
40 58 3:6 7:15 19:3 28:7
40 58 3:15 7:6 28:3 19:7
40 59 3:6 8:15 19:3 28:8
40 59 3:15 8:6 28:3 19:8
40 60 4:6 8:15 19:4 28:8
40 60 4:15 8:6 28:4 19:8
40 61 5:6 6:15 19:5 28:6
40 61 5:15 6:6 28:5 19:6
40 62 7:6 8:15 19:7 28:8
40 62 7:15 8:6 28:7 19:8
40 63 7:6 9:15 19:7 28:9
40 63 7:15 9:6 28:7 19:9
40 64 9:6 10:15 19:9 28:10
40 64 9:15 10:6 28:9 19:10
40 65 10:6 11:15 19:10 28:11
40 65 10:15 11:6 28:10 19:11
40 66 10:6 12:15 19:10 28:12
40 66 10:15 12:6 28:10 19:12
40 67 11:6 12:15 19:11 28:12
40 67 11:15 12:6 28:11 19:12
40 50 0:7 2:16 20:0 29:2
40 50 0:16 2:7 29:0 20:2
40 51 1:7 2:16 20:1 29:2
40 51 1:16 2:7 29:1 20:2
40 52 1:7 3:16 20:1 29:3
40 52 1:16 3:7 29:1 20:3
40 53 1:7 4:16 20:1 29:4
40 53 1:16 4:7 29:1 20:4
40 54 1:7 5:16 20:1 29:5
40 54 1:16 5:7 29:1 20:5
40 55 2:7 5:16 20:2 29:5
40 55 2:16 5:7 29:2 20:5
40 56 2:7 6:16 20:2 29:6
40 56 2:16 6:7 29:2 20:6
40 57 3:7 4:16 20:3 29:4
40 57 3:16 4:7 29:3 20:4
40 58 3:7 7:16 20:3 29:7
40 58 3:16 7:7 29:3 20:7
40 59 3:7 8:16 20:3 29:8
40 59 3:16 8:7 29:3 20:8
40 60 4:7 8:16 20:4 29:8
40 60 4:16 8:7 29:4 20:8
40 61 5:7 6:16 20:5 29:6
40 61 5:16 6:7 29:5 20:6
40 62 7:7 8:16 20:7 29:8
40 62 7:16 8:7 29:7 20:8
40 63 7:7 9:16 20:7 29:9
40 63 7:16 9:7 29:7 20:9
40 64 9:7 10:16 20:9 29:10
40 64 9:16 10:7 29:9 20:10
40 65 10:7 11:16 20:10 29:11
40 65 10:16 11:7 29:10 20:11
40 66 10:7 12:16 20:10 29:12
40 66 10:16 12:7 29:10 20:12
40 67 11:7 12:16 20:11 29:12
40 67 11:16 12:7 29:11 20:12
40 50 0:8 2:17 21:0 30:2
40 50 0:17 2:8 30:0 21:2
40 51 1:8 2:17 21:1 30:2
40 51 1:17 2:8 30:1 21:2
40 52 1:8 3:17 21:1 30:3
40 52 1:17 3:8 30:1 21:3
40 53 1:8 4:17 21:1 30:4
40 53 1:17 4:8 30:1 21:4
40 54 1:8 5:17 21:1 30:5
40 54 1:17 5:8 30:1 21:5
40 55 2:8 5:17 21:2 30:5
40 55 2:17 5:8 30:2 21:5
40 56 2:8 6:17 21:2 30:6
40 56 2:17 6:8 30:2 21:6
40 57 3:8 4:17 21:3 30:4
40 57 3:17 4:8 30:3 21:4
40 58 3:8 7:17 21:3 30:7
40 58 3:17 7:8 30:3 21:7
40 59 3:8 8:17 21:3 30:8
40 59 3:17 8:8 30:3 21:8
40 60 4:8 8:17 21:4 30:8
40 60 4:17 8:8 30:4 21:8
40 61 5:8 6:17 21:5 30:6
40 61 5:17 6:8 30:5 21:6
40 62 7:8 8:17 21:7 30:8
40 62 7:17 8:8 30:7 21:8
40 63 7:8 9:17 21:7 30:9
40 63 7:17 9:8 30:7 21:9
40 64 9:8 10:17 21:9 30:10
40 64 9:17 10:8 30:9 21:10
40 65 10:8 11:17 21:10 30:11
40 65 10:17 11:8 30:10 21:11
40 66 10:8 12:17 21:10 30:12
40 66 10:17 12:8 30:10 21:12
40 67 11:8 12:17 21:11 30:12
40 67 11:17 12:8 30:11 21:12
40 50 0:9 2:18 22:0 31:2
40 50 0:18 2:9 31:0 22:2
40 51 1:9 2:18 22:1 31:2
40 51 1:18 2:9 31:1 22:2
40 52 1:9 3:18 22:1 31:3
40 52 1:18 3:9 31:1 22:3
40 53 1:9 4:18 22:1 31:4
40 53 1:18 4:9 31:1 22:4
40 54 1:9 5:18 22:1 31:5
40 54 1:18 5:9 31:1 22:5
40 55 2:9 5:18 22:2 31:5
40 55 2:18 5:9 31:2 22:5
40 56 2:9 6:18 22:2 31:6
40 56 2:18 6:9 31:2 22:6
40 57 3:9 4:18 22:3 31:4
40 57 3:18 4:9 31:3 22:4
40 58 3:9 7:18 22:3 31:7
40 58 3:18 7:9 31:3 22:7
40 59 3:9 8:18 22:3 31:8
40 59 3:18 8:9 31:3 22:8
40 60 4:9 8:18 22:4 31:8
40 60 4:18 8:9 31:4 22:8
40 61 5:9 6:18 22:5 31:6
40 61 5:18 6:9 31:5 22:6
40 62 7:9 8:18 22:7 31:8
40 62 7:18 8:9 31:7 22:8
40 63 7:9 9:18 22:7 31:9
40 63 7:18 9:9 31:7 22:9
40 64 9:9 10:18 22:9 31:10
40 64 9:18 10:9 31:9 22:10
40 65 10:9 11:18 22:10 31:11
40 65 10:18 11:9 31:10 22:11
40 66 10:9 12:18 22:10 31:12
40 66 10:18 12:9 31:10 22:12
40 67 11:9 12:18 22:11 31:12
40 67 11:18 12:9 31:11 22:12
41 50 0:0 2:10 13:0 23:2
41 50 0:10 2:0 23:0 13:2
41 51 1:0 2:10 13:1 23:2
41 51 1:10 2:0 23:1 13:2
41 52 1:0 3:10 13:1 23:3
41 52 1:10 3:0 23:1 13:3
41 53 1:0 4:10 13:1 23:4
41 53 1:10 4:0 23:1 13:4
41 54 1:0 5:10 13:1 23:5
41 54 1:10 5:0 23:1 13:5
41 55 2:0 5:10 13:2 23:5
41 55 2:10 5:0 23:2 13:5
41 56 2:0 6:10 13:2 23:6
41 56 2:10 6:0 23:2 13:6
41 57 3:0 4:10 13:3 23:4
41 57 3:10 4:0 23:3 13:4
41 58 3:0 7:10 13:3 23:7
41 58 3:10 7:0 23:3 13:7
41 59 3:0 8:10 13:3 23:8
41 59 3:10 8:0 23:3 13:8
41 60 4:0 8:10 13:4 23:8
41 60 4:10 8:0 23:4 13:8
41 61 5:0 6:10 13:5 23:6
41 61 5:10 6:0 23:5 13:6
41 62 7:0 8:10 13:7 23:8
41 62 7:10 8:0 23:7 13:8
41 63 7:0 9:10 13:7 23:9
41 63 7:10 9:0 23:7 13:9
41 64 9:0 10:10 13:9 23:10
41 64 9:10 10:0 23:9 13:10
41 65 10:0 11:10 13:10 23:11
41 65 10:10 11:0 23:10 13:11
41 66 10:0 12:10 13:10 23:12
41 66 10:10 12:0 23:10 13:12
41 67 11:0 12:10 13:11 23:12
41 67 11:10 12:0 23:11 13:12
41 50 0:1 2:11 14:0 24:2
41 50 0:11 2:1 24:0 14:2
41 51 1:1 2:11 14:1 24:2
41 51 1:11 2:1 24:1 14:2
41 52 1:1 3:11 14:1 24:3
41 52 1:11 3:1 24:1 14:3
41 53 1:1 4:11 14:1 24:4
41 53 1:11 4:1 24:1 14:4
41 54 1:1 5:11 14:1 24:5
41 54 1:11 5:1 24:1 14:5
41 55 2:1 5:11 14:2 24:5
41 55 2:11 5:1 24:2 14:5
41 56 2:1 6:11 14:2 24:6
41 56 2:11 6:1 24:2 14:6
41 57 3:1 4:11 14:3 24:4
41 57 3:11 4:1 24:3 14:4
41 58 3:1 7:11 14:3 24:7
41 58 3:11 7:1 24:3 14:7
41 59 3:1 8:11 14:3 24:8
41 59 3:11 8:1 24:3 14:8
41 60 4:1 8:11 14:4 24:8
41 60 4:11 8:1 24:4 14:8
41 61 5:1 6:11 14:5 24:6
41 61 5:11 6:1 24:5 14:6
41 62 7:1 8:11 14:7 24:8
41 62 7:11 8:1 24:7 14:8
41 63 7:1 9:11 14:7 24:9
41 63 7:11 9:1 24:7 14:9
41 64 9:1 10:11 14:9 24:10
41 64 9:11 10:1 24:9 14:10
41 65 10:1 11:11 14:10 24:11
41 65 10:11 11:1 24:10 14:11
41 66 10:1 12:11 14:10 24:12
41 66 10:11 12:1 24:10 14:12
41 67 11:1 12:11 14:11 24:12
41 67 11:11 12:1 24:11 14:12
41 50 0:2 2:12 15:0 25:2
41 50 0:12 2:2 25:0 15:2
41 51 1:2 2:12 15:1 25:2
41 51 1:12 2:2 25:1 15:2
41 52 1:2 3:12 15:1 25:3
41 52 1:12 3:2 25:1 15:3
41 53 1:2 4:12 15:1 25:4
41 53 1:12 4:2 25:1 15:4
41 54 1:2 5:12 15:1 25:5
41 54 1:12 5:2 25:1 15:5
41 55 2:2 5:12 15:2 25:5
41 55 2:12 5:2 25:2 15:5
41 56 2:2 6:12 15:2 25:6
41 56 2:12 6:2 25:2 15:6
41 57 3:2 4:12 15:3 25:4
41 57 3:12 4:2 25:3 15:4
41 58 3:2 7:12 15:3 25:7
41 58 3:12 7:2 25:3 15:7
41 59 3:2 8:12 15:3 25:8
41 59 3:12 8:2 25:3 15:8
41 60 4:2 8:12 15:4 25:8
41 60 4:12 8:2 25:4 15:8
41 61 5:2 6:12 15:5 25:6
41 61 5:12 6:2 25:5 15:6
41 62 7:2 8:12 15:7 25:8
41 62 7:12 8:2 25:7 15:8
41 63 7:2 9:12 15:7 25:9
41 63 7:12 9:2 25:7 15:9
41 64 9:2 10:12 15:9 25:10
41 64 9:12 10:2 25:9 15:10
41 65 10:2 11:12 15:10 25:11
41 65 10:12 11:2 25:10 15:11
41 66 10:2 12:12 15:10 25:12
41 66 10:12 12:2 25:10 15:12
41 67 11:2 12:12 15:11 25:12
41 67 11:12 12:2 25:11 15:12
41 50 0:3 2:13 16:0 26:2
41 50 0:13 2:3 26:0 16:2
41 51 1:3 2:13 16:1 26:2
41 51 1:13 2:3 26:1 16:2
41 52 1:3 3:13 16:1 26:3
41 52 1:13 3:3 26:1 16:3
41 53 1:3 4:13 16:1 26:4
41 53 1:13 4:3 26:1 16:4
41 54 1:3 5:13 16:1 26:5
41 54 1:13 5:3 26:1 16:5
41 55 2:3 5:13 16:2 26:5
41 55 2:13 5:3 26:2 16:5
41 56 2:3 6:13 16:2 26:6
41 56 2:13 6:3 26:2 16:6
41 57 3:3 4:13 16:3 26:4
41 57 3:13 4:3 26:3 16:4
41 58 3:3 7:13 16:3 26:7
41 58 3:13 7:3 26:3 16:7
41 59 3:3 8:13 16:3 26:8
41 59 3:13 8:3 26:3 16:8
41 60 4:3 8:13 16:4 26:8
41 60 4:13 8:3 26:4 16:8
41 61 5:3 6:13 16:5 26:6
41 61 5:13 6:3 26:5 16:6
41 62 7:3 8:13 16:7 26:8
41 62 7:13 8:3 26:7 16:8
41 63 7:3 9:13 16:7 26:9
41 63 7:13 9:3 26:7 16:9
41 64 9:3 10:13 16:9 26:10
41 64 9:13 10:3 26:9 16:10
41 65 10:3 11:13 16:10 26:11
41 65 10:13 11:3 26:10 16:11
41 66 10:3 12:13 16:10 26:12
41 66 10:13 12:3 26:10 16:12
41 67 11:3 12:13 16:11 26:12
41 67 11:13 12:3 26:11 16:12
41 50 0:4 2:14 17:0 27:2
41 50 0:14 2:4 27:0 17:2
41 51 1:4 2:14 17:1 27:2
41 51 1:14 2:4 27:1 17:2
41 52 1:4 3:14 17:1 27:3
41 52 1:14 3:4 27:1 17:3
41 53 1:4 4:14 17:1 27:4
41 53 1:14 4:4 27:1 17:4
41 54 1:4 5:14 17:1 27:5
41 54 1:14 5:4 27:1 17:5
41 55 2:4 5:14 17:2 27:5
41 55 2:14 5:4 27:2 17:5
41 56 2:4 6:14 17:2 27:6
41 56 2:14 6:4 27:2 17:6
41 57 3:4 4:14 17:3 27:4
41 57 3:14 4:4 27:3 17:4
41 58 3:4 7:14 17:3 27:7
41 58 3:14 7:4 27:3 17:7
41 59 3:4 8:14 17:3 27:8
41 59 3:14 8:4 27:3 17:8
41 60 4:4 8:14 17:4 27:8
41 60 4:14 8:4 27:4 17:8
41 61 5:4 6:14 17:5 27:6
41 61 5:14 6:4 27:5 17:6
41 62 7:4 8:14 17:7 27:8
41 62 7:14 8:4 27:7 17:8
41 63 7:4 9:14 17:7 27:9
41 63 7:14 9:4 27:7 17:9
41 64 9:4 10:14 17:9 27:10
41 64 9:14 10:4 27:9 17:10
41 65 10:4 11:14 17:10 27:11
41 65 10:14 11:4 27:10 17:11
41 66 10:4 12:14 17:10 27:12
41 66 10:14 12:4 27:10 17:12
41 67 11:4 12:14 17:11 27:12
41 67 11:14 12:4 27:11 17:12
41 50 0:5 2:15 18:0 28:2
41 50 0:15 2:5 28:0 18:2
41 51 1:5 2:15 18:1 28:2
41 51 1:15 2:5 28:1 18:2
41 52 1:5 3:15 18:1 28:3
41 52 1:15 3:5 28:1 18:3
41 53 1:5 4:15 18:1 28:4
41 53 1:15 4:5 28:1 18:4
41 54 1:5 5:15 18:1 28:5
41 54 1:15 5:5 28:1 18:5
41 55 2:5 5:15 18:2 28:5
41 55 2:15 5:5 28:2 18:5
41 56 2:5 6:15 18:2 28:6
41 56 2:15 6:5 28:2 18:6
41 57 3:5 4:15 18:3 28:4
41 57 3:15 4:5 28:3 18:4
41 58 3:5 7:15 18:3 28:7
41 58 3:15 7:5 28:3 18:7
41 59 3:5 8:15 18:3 28:8
41 59 3:15 8:5 28:3 18:8
41 60 4:5 8:15 18:4 28:8
41 60 4:15 8:5 28:4 18:8
41 61 5:5 6:15 18:5 28:6
41 61 5:15 6:5 28:5 18:6
41 62 7:5 8:15 18:7 28:8
41 62 7:15 8:5 28:7 18:8
41 63 7:5 9:15 18:7 28:9
41 63 7:15 9:5 28:7 18:9
41 64 9:5 10:15 18:9 28:10
41 64 9:15 10:5 28:9 18:10
41 65 10:5 11:15 18:10 28:11
41 65 10:15 11:5 28:10 18:11
41 66 10:5 12:15 18:10 28:12
41 66 10:15 12:5 28:10 18:12
41 67 11:5 12:15 18:11 28:12
41 67 11:15 12:5 28:11 18:12
41 50 0:6 2:16 19:0 29:2
41 50 0:16 2:6 29:0 19:2
41 51 1:6 2:16 19:1 29:2
41 51 1:16 2:6 29:1 19:2
41 52 1:6 3:16 19:1 29:3
41 52 1:16 3:6 29:1 19:3
41 53 1:6 4:16 19:1 29:4
41 53 1:16 4:6 29:1 19:4
41 54 1:6 5:16 19:1 29:5
41 54 1:16 5:6 29:1 19:5
41 55 2:6 5:16 19:2 29:5
41 55 2:16 5:6 29:2 19:5
41 56 2:6 6:16 19:2 29:6
41 56 2:16 6:6 29:2 19:6
41 57 3:6 4:16 19:3 29:4
41 57 3:16 4:6 29:3 19:4
41 58 3:6 7:16 19:3 29:7
41 58 3:16 7:6 29:3 19:7
41 59 3:6 8:16 19:3 29:8
41 59 3:16 8:6 29:3 19:8
41 60 4:6 8:16 19:4 29:8
41 60 4:16 8:6 29:4 19:8
41 61 5:6 6:16 19:5 29:6
41 61 5:16 6:6 29:5 19:6
41 62 7:6 8:16 19:7 29:8
41 62 7:16 8:6 29:7 19:8
41 63 7:6 9:16 19:7 29:9
41 63 7:16 9:6 29:7 19:9
41 64 9:6 10:16 19:9 29:10
41 64 9:16 10:6 29:9 19:10
41 65 10:6 11:16 19:10 29:11
41 65 10:16 11:6 29:10 19:11
41 66 10:6 12:16 19:10 29:12
41 66 10:16 12:6 29:10 19:12
41 67 11:6 12:16 19:11 29:12
41 67 11:16 12:6 29:11 19:12
41 50 0:7 2:17 20:0 30:2
41 50 0:17 2:7 30:0 20:2
41 51 1:7 2:17 20:1 30:2
41 51 1:17 2:7 30:1 20:2
41 52 1:7 3:17 20:1 30:3
41 52 1:17 3:7 30:1 20:3
41 53 1:7 4:17 20:1 30:4
41 53 1:17 4:7 30:1 20:4
41 54 1:7 5:17 20:1 30:5
41 54 1:17 5:7 30:1 20:5
41 55 2:7 5:17 20:2 30:5
41 55 2:17 5:7 30:2 20:5
41 56 2:7 6:17 20:2 30:6
41 56 2:17 6:7 30:2 20:6
41 57 3:7 4:17 20:3 30:4
41 57 3:17 4:7 30:3 20:4
41 58 3:7 7:17 20:3 30:7
